[rosmaster.main][INFO] 2021-05-20 11:34:05,806: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2021-05-20 11:34:05,806: Starting ROS Master Node
[rosmaster.master][INFO] 2021-05-20 11:34:08,147: +PUB [/mavros/gpsstatus/gps1/raw] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,148: +PUB [/mavros/gpsstatus/gps2/raw] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,148: +PUB [/mavros/gpsstatus/gps1/rtk] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,150: +PUB [/mavros/gpsstatus/gps2/rtk] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,154: +SUB [/mavros/hil/state] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,157: +SUB [/mavros/hil/gps] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,159: +SUB [/mavros/hil/imu_ned] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,162: +SUB [/mavros/hil/optical_flow] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,165: +SUB [/mavros/hil/rc_inputs] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,169: +PUB [/mavros/hil/controls] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,171: +PUB [/mavros/hil/actuator_controls] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,172: +PUB [/mavros/home_position/home] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,175: +SUB [/mavros/home_position/set] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,176: +SERVICE [/mavros/home_position/req_update] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,184: +PUB [/mavros/imu/data] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,185: +PUB [/mavros/imu/mag] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,186: +PUB [/mavros/imu/temperature_imu] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,186: +PUB [/mavros/imu/temperature_baro] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,187: +PUB [/mavros/imu/static_pressure] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,187: +PUB [/mavros/imu/diff_pressure] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,188: +PUB [/mavros/imu/data_raw] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,204: +PUB [/mavros/landing_target/pose_in] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,205: +PUB [/mavros/landing_target/lt_marker] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,208: +SUB [/mavros/landing_target/pose] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,220: +PUB [/mavros/local_position/pose] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,220: +PUB [/mavros/local_position/pose_cov] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,221: +PUB [/mavros/local_position/velocity_local] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,222: +PUB [/mavros/local_position/velocity_body] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,222: +PUB [/mavros/local_position/velocity_body_cov] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,223: +PUB [/mavros/local_position/accel] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,223: +PUB [/mavros/local_position/odom] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,224: +PUB [/mavros/log_transfer/raw/log_entry] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,225: +PUB [/mavros/log_transfer/raw/log_data] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,226: +SERVICE [/mavros/log_transfer/raw/log_request_list] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,226: +SERVICE [/mavros/log_transfer/raw/log_request_data] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,227: +SERVICE [/mavros/log_transfer/raw/log_request_end] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,230: +PUB [/mavros/manual_control/control] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,234: +SUB [/mavros/manual_control/send] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,239: +SUB [/mavros/mocap/pose] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,242: +SUB [/mavros/mount_control/command] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,243: +PUB [/mavros/mount_control/orientation] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,243: +SERVICE [/mavros/mount_control/configure] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,253: +SUB [/mavros/obstacle/send] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,255: +PUB [/mavros/odometry/in] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,258: +SUB [/mavros/odometry/out] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,263: +SUB [/mavros/onboard_computer/status] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,264: +SERVICE [/mavros/param/pull] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,265: +SERVICE [/mavros/param/push] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,266: +SERVICE [/mavros/param/set] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,267: +SERVICE [/mavros/param/get] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,268: +PUB [/mavros/param/param_value] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,274: +PUB [/mavros/px4flow/raw/optical_flow_rad] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,276: +PUB [/mavros/px4flow/ground_distance] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,278: +PUB [/mavros/px4flow/temperature] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,283: +SUB [/mavros/px4flow/raw/send] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,285: +PUB [/mavros/rc/in] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,286: +PUB [/mavros/rc/out] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,289: +SUB [/mavros/rc/override] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,299: +SUB [/mavros/setpoint_accel/accel] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,313: +SUB [/mavros/setpoint_attitude/thrust] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,315: +SUB [/mavros/setpoint_attitude/cmd_vel] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,323: +SUB [/mavros/setpoint_position/local] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,331: +SUB [/mavros/setpoint_position/global] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,334: +SUB [/mavros/setpoint_position/global_to_local] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,338: +SUB [/mavros/global_position/global] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,342: +SUB [/mavros/local_position/pose] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,343: +SERVICE [/mavros/setpoint_position/mav_frame] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,346: +SUB [/mavros/setpoint_raw/local] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,349: +SUB [/mavros/setpoint_raw/global] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,351: +SUB [/mavros/setpoint_raw/attitude] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,351: +PUB [/mavros/setpoint_raw/target_local] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,352: +PUB [/mavros/setpoint_raw/target_global] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,352: +PUB [/mavros/setpoint_raw/target_attitude] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,356: +SUB [/mavros/setpoint_trajectory/local] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,356: +PUB [/mavros/setpoint_trajectory/desired] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,357: +SERVICE [/mavros/setpoint_trajectory/reset] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,357: +SERVICE [/mavros/setpoint_trajectory/mav_frame] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,362: +SUB [/mavros/setpoint_velocity/cmd_vel] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,365: +SUB [/mavros/setpoint_velocity/cmd_vel_unstamped] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,366: +SERVICE [/mavros/setpoint_velocity/mav_frame] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,374: +PUB [/mavros/state] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,374: +PUB [/mavros/extended_state] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,375: +PUB [/mavros/battery] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,375: +PUB [/mavros/estimator_status] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,376: +PUB [/mavros/statustext/recv] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,381: +SUB [/mavros/statustext/send] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,382: +SERVICE [/mavros/set_stream_rate] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,382: +SERVICE [/mavros/set_mode] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,383: +SERVICE [/mavros/vehicle_info_get] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,383: +SERVICE [/mavros/set_message_interval] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,391: +PUB [/mavros/time_reference] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,392: +PUB [/mavros/timesync_status] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,395: +SUB [/mavros/trajectory/generated] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,398: +SUB [/mavros/trajectory/path] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,398: +PUB [/mavros/trajectory/desired] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,400: +PUB [/mavros/vfr_hud] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,407: +SUB [/mavros/vision_pose/pose] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,411: +SUB [/mavros/vision_pose/pose_cov] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,416: +SUB [/mavros/vision_speed/speed_twist_cov] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,419: +PUB [/mavros/mission/waypoints] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,420: +PUB [/mavros/mission/reached] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,420: +SERVICE [/mavros/mission/pull] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,421: +SERVICE [/mavros/mission/push] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,422: +SERVICE [/mavros/mission/clear] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,423: +SERVICE [/mavros/mission/set_current] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:08,424: +PUB [/mavros/wind_estimation] /mavros http://ubuntu:44855/
[rosmaster.master][INFO] 2021-05-20 11:34:10,500: +PARAM [/roslaunch/uris/host_ubuntu__44011] by /roslaunch
[rosmaster.master][INFO] 2021-05-20 11:34:10,504: +PARAM [/rosversion] by /roslaunch
[rosmaster.master][INFO] 2021-05-20 11:34:10,504: +PARAM [/rec_node_left/camera_id] by /roslaunch
[rosmaster.master][INFO] 2021-05-20 11:34:10,504: +PARAM [/rosdistro] by /roslaunch
[rosmaster.master][INFO] 2021-05-20 11:34:10,504: +PARAM [/rec_node_left/port] by /roslaunch
[rosmaster.master][INFO] 2021-05-20 11:34:10,504: +PARAM [/rec_node_left/image_transport] by /roslaunch
[rosmaster.master][INFO] 2021-05-20 11:34:12,882: +PUB [/rosout] /rec_node_left http://ubuntu:35983/
[rosmaster.master][INFO] 2021-05-20 11:34:12,882: +SERVICE [/rec_node_left/get_loggers] /rec_node_left http://ubuntu:35983/
[rosmaster.master][INFO] 2021-05-20 11:34:12,883: +SERVICE [/rec_node_left/set_logger_level] /rec_node_left http://ubuntu:35983/
[rosmaster.master][INFO] 2021-05-20 11:34:12,955: publisherUpdate[/rosout] -> http://ubuntu:33987/ ['http://ubuntu:44855/', 'http://ubuntu:35983/']
[rosmaster.master][INFO] 2021-05-20 11:34:12,957: publisherUpdate[/rosout] -> http://ubuntu:33987/ ['http://ubuntu:44855/', 'http://ubuntu:35983/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-20 11:34:12,973: +PUB [/camera/left/compressedDepth] /rec_node_left http://ubuntu:35983/
[rosmaster.master][INFO] 2021-05-20 11:34:12,974: +SERVICE [/camera/left/compressedDepth/set_parameters] /rec_node_left http://ubuntu:35983/
[rosmaster.master][INFO] 2021-05-20 11:34:12,975: +PUB [/camera/left/compressedDepth/parameter_descriptions] /rec_node_left http://ubuntu:35983/
[rosmaster.master][INFO] 2021-05-20 11:34:12,975: +PUB [/camera/left/compressedDepth/parameter_updates] /rec_node_left http://ubuntu:35983/
[rosmaster.master][INFO] 2021-05-20 11:34:12,981: +PARAM [/camera/left/compressedDepth/depth_max] by /rec_node_left
[rosmaster.master][INFO] 2021-05-20 11:34:12,981: +PARAM [/camera/left/compressedDepth/depth_quantization] by /rec_node_left
[rosmaster.master][INFO] 2021-05-20 11:34:12,982: +PARAM [/camera/left/compressedDepth/png_level] by /rec_node_left
[rosmaster.master][INFO] 2021-05-20 11:34:12,982: +PARAM [/camera/left/compressedDepth/depth_max] by /rec_node_left
[rosmaster.master][INFO] 2021-05-20 11:34:12,983: +PARAM [/camera/left/compressedDepth/depth_quantization] by /rec_node_left
[rosmaster.master][INFO] 2021-05-20 11:34:12,983: +PARAM [/camera/left/compressedDepth/png_level] by /rec_node_left
[rosmaster.master][INFO] 2021-05-20 11:34:12,988: +PUB [/camera/left/compressed] /rec_node_left http://ubuntu:35983/
[rosmaster.master][INFO] 2021-05-20 11:34:12,989: +SERVICE [/camera/left/compressed/set_parameters] /rec_node_left http://ubuntu:35983/
[rosmaster.master][INFO] 2021-05-20 11:34:12,990: +PUB [/camera/left/compressed/parameter_descriptions] /rec_node_left http://ubuntu:35983/
[rosmaster.master][INFO] 2021-05-20 11:34:12,991: +PUB [/camera/left/compressed/parameter_updates] /rec_node_left http://ubuntu:35983/
[rosmaster.master][INFO] 2021-05-20 11:34:12,997: +PARAM [/camera/left/compressed/format] by /rec_node_left
[rosmaster.master][INFO] 2021-05-20 11:34:12,998: +PARAM [/camera/left/compressed/jpeg_quality] by /rec_node_left
[rosmaster.master][INFO] 2021-05-20 11:34:12,998: +PARAM [/camera/left/compressed/png_level] by /rec_node_left
[rosmaster.master][INFO] 2021-05-20 11:34:12,999: +PARAM [/camera/left/compressed/format] by /rec_node_left
[rosmaster.master][INFO] 2021-05-20 11:34:13,000: +PARAM [/camera/left/compressed/jpeg_quality] by /rec_node_left
[rosmaster.master][INFO] 2021-05-20 11:34:13,000: +PARAM [/camera/left/compressed/png_level] by /rec_node_left
[rosmaster.master][INFO] 2021-05-20 11:34:13,007: +PUB [/camera/left] /rec_node_left http://ubuntu:35983/
[rosmaster.master][INFO] 2021-05-20 11:34:13,039: +PUB [/camera/left/theora] /rec_node_left http://ubuntu:35983/
[rosmaster.master][INFO] 2021-05-20 11:34:13,039: +SERVICE [/camera/left/theora/set_parameters] /rec_node_left http://ubuntu:35983/
[rosmaster.master][INFO] 2021-05-20 11:34:13,040: +PUB [/camera/left/theora/parameter_descriptions] /rec_node_left http://ubuntu:35983/
[rosmaster.master][INFO] 2021-05-20 11:34:13,040: +PUB [/camera/left/theora/parameter_updates] /rec_node_left http://ubuntu:35983/
[rosmaster.master][INFO] 2021-05-20 11:34:13,043: +PARAM [/camera/left/theora/optimize_for] by /rec_node_left
[rosmaster.master][INFO] 2021-05-20 11:34:13,043: +PARAM [/camera/left/theora/target_bitrate] by /rec_node_left
[rosmaster.master][INFO] 2021-05-20 11:34:13,044: +PARAM [/camera/left/theora/quality] by /rec_node_left
[rosmaster.master][INFO] 2021-05-20 11:34:13,044: +PARAM [/camera/left/theora/keyframe_frequency] by /rec_node_left
[rosmaster.master][INFO] 2021-05-20 11:34:13,045: +PARAM [/camera/left/theora/optimize_for] by /rec_node_left
[rosmaster.master][INFO] 2021-05-20 11:34:13,048: +PARAM [/camera/left/theora/target_bitrate] by /rec_node_left
[rosmaster.master][INFO] 2021-05-20 11:34:13,049: +PARAM [/camera/left/theora/quality] by /rec_node_left
[rosmaster.master][INFO] 2021-05-20 11:34:13,050: +PARAM [/camera/left/theora/keyframe_frequency] by /rec_node_left
[rosmaster.master][INFO] 2021-05-20 11:34:20,628: +PARAM [/roslaunch/uris/host_ubuntu__45397] by /roslaunch
[rosmaster.master][INFO] 2021-05-20 11:34:20,632: +PARAM [/obj_control/mav_z] by /roslaunch
[rosmaster.master][INFO] 2021-05-20 11:34:20,632: +PARAM [/rosdistro] by /roslaunch
[rosmaster.master][INFO] 2021-05-20 11:34:20,632: +PARAM [/obj_control/mav_y] by /roslaunch
[rosmaster.master][INFO] 2021-05-20 11:34:20,632: +PARAM [/obj_control/ip] by /roslaunch
[rosmaster.master][INFO] 2021-05-20 11:34:20,632: +PARAM [/obj_control/mav_x] by /roslaunch
[rosmaster.master][INFO] 2021-05-20 11:34:20,632: +PARAM [/rosversion] by /roslaunch
[rosmaster.master][INFO] 2021-05-20 11:34:25,940: +PARAM [/roslaunch/uris/host_ubuntu__33765] by /roslaunch
[rosmaster.master][INFO] 2021-05-20 11:34:25,942: +PARAM [/rosversion] by /roslaunch
[rosmaster.master][INFO] 2021-05-20 11:34:25,942: +PARAM [/rosdistro] by /roslaunch
[rosmaster.master][INFO] 2021-05-20 11:34:31,255: +PUB [/rosout] /ekf_node http://ubuntu:43425/
[rosmaster.master][INFO] 2021-05-20 11:34:31,256: +SERVICE [/ekf_node/get_loggers] /ekf_node http://ubuntu:43425/
[rosmaster.master][INFO] 2021-05-20 11:34:31,257: +SERVICE [/ekf_node/set_logger_level] /ekf_node http://ubuntu:43425/
[rosmaster.master][INFO] 2021-05-20 11:34:31,287: publisherUpdate[/rosout] -> http://ubuntu:33987/ ['http://ubuntu:44855/', 'http://ubuntu:35983/', 'http://ubuntu:43425/']
[rosmaster.master][INFO] 2021-05-20 11:34:31,289: publisherUpdate[/rosout] -> http://ubuntu:33987/ ['http://ubuntu:44855/', 'http://ubuntu:35983/', 'http://ubuntu:43425/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-20 11:34:31,294: +SUB [/mavros/local_position/pose] /ekf_node http://ubuntu:43425/
[rosmaster.master][INFO] 2021-05-20 11:34:31,329: +SUB [/mavros/local_position/velocity_local] /ekf_node http://ubuntu:43425/
[rosmaster.master][INFO] 2021-05-20 11:34:31,331: +SUB [/mavros/imu/data] /ekf_node http://ubuntu:43425/
[rosmaster.master][INFO] 2021-05-20 11:34:31,334: +SUB [/tracker/pos_image] /ekf_node http://ubuntu:43425/
[rosmaster.master][INFO] 2021-05-20 11:34:31,342: +SUB [/camera/left/compressed] /ekf_node http://ubuntu:43425/
[rosmaster.master][INFO] 2021-05-20 11:34:31,343: +PUB [/tracker/pos_image_ekf] /ekf_node http://ubuntu:43425/
[rosmaster.master][INFO] 2021-05-20 11:34:35,334: +PUB [/rosout] /obj_control http://ubuntu:35163/
[rosmaster.master][INFO] 2021-05-20 11:34:35,343: +SERVICE [/obj_control/get_loggers] /obj_control http://ubuntu:35163/
[rosmaster.master][INFO] 2021-05-20 11:34:35,344: publisherUpdate[/rosout] -> http://ubuntu:33987/ ['http://ubuntu:44855/', 'http://ubuntu:35983/', 'http://ubuntu:43425/', 'http://ubuntu:35163/']
[rosmaster.master][INFO] 2021-05-20 11:34:35,346: publisherUpdate[/rosout] -> http://ubuntu:33987/ ['http://ubuntu:44855/', 'http://ubuntu:35983/', 'http://ubuntu:43425/', 'http://ubuntu:35163/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-20 11:34:35,349: +SERVICE [/obj_control/set_logger_level] /obj_control http://ubuntu:35163/
[rosmaster.master][INFO] 2021-05-20 11:34:35,356: +SUB [/ue4_ros/obj] /obj_control http://ubuntu:35163/
[rosmaster.master][INFO] 2021-05-20 11:34:37,552: +PUB [/tracker/pos_image] /img_pub http://ubuntu:40605/
[rosmaster.master][INFO] 2021-05-20 11:34:37,598: publisherUpdate[/tracker/pos_image] -> http://ubuntu:43425/ ['http://ubuntu:40605/']
[rosmaster.master][INFO] 2021-05-20 11:34:37,599: publisherUpdate[/tracker/pos_image] -> http://ubuntu:43425/ ['http://ubuntu:40605/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-20 11:34:37,648: +PUB [/rosout] /img_pub http://ubuntu:40605/
[rosmaster.master][INFO] 2021-05-20 11:34:37,653: +SERVICE [/img_pub/get_loggers] /img_pub http://ubuntu:40605/
[rosmaster.master][INFO] 2021-05-20 11:34:37,657: +SERVICE [/img_pub/set_logger_level] /img_pub http://ubuntu:40605/
[rosmaster.master][INFO] 2021-05-20 11:34:37,660: +SUB [/camera/left/compressed] /img_pub http://ubuntu:40605/
[rosmaster.master][INFO] 2021-05-20 11:34:37,699: publisherUpdate[/rosout] -> http://ubuntu:33987/ ['http://ubuntu:44855/', 'http://ubuntu:35983/', 'http://ubuntu:43425/', 'http://ubuntu:35163/', 'http://ubuntu:40605/']
[rosmaster.master][INFO] 2021-05-20 11:34:37,700: publisherUpdate[/rosout] -> http://ubuntu:33987/ ['http://ubuntu:44855/', 'http://ubuntu:35983/', 'http://ubuntu:43425/', 'http://ubuntu:35163/', 'http://ubuntu:40605/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-20 11:34:41,214: +PUB [/rosout] /main_node http://ubuntu:45685/
[rosmaster.master][INFO] 2021-05-20 11:34:41,219: +SERVICE [/main_node/get_loggers] /main_node http://ubuntu:45685/
[rosmaster.master][INFO] 2021-05-20 11:34:41,220: +SERVICE [/main_node/set_logger_level] /main_node http://ubuntu:45685/
[rosmaster.master][INFO] 2021-05-20 11:34:41,221: publisherUpdate[/rosout] -> http://ubuntu:33987/ ['http://ubuntu:44855/', 'http://ubuntu:35983/', 'http://ubuntu:43425/', 'http://ubuntu:35163/', 'http://ubuntu:40605/', 'http://ubuntu:45685/']
[rosmaster.master][INFO] 2021-05-20 11:34:41,222: publisherUpdate[/rosout] -> http://ubuntu:33987/ ['http://ubuntu:44855/', 'http://ubuntu:35983/', 'http://ubuntu:43425/', 'http://ubuntu:35163/', 'http://ubuntu:40605/', 'http://ubuntu:45685/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-20 11:34:41,223: +SUB [/mavros/state] /main_node http://ubuntu:45685/
[rosmaster.master][INFO] 2021-05-20 11:34:41,224: +SUB [/mavros/local_position/pose] /main_node http://ubuntu:45685/
[rosmaster.master][INFO] 2021-05-20 11:34:41,229: +SUB [/mavros/local_position/velocity_local] /main_node http://ubuntu:45685/
[rosmaster.master][INFO] 2021-05-20 11:34:41,231: +PUB [/ue4_ros/obj] /main_node http://ubuntu:45685/
[rosmaster.master][INFO] 2021-05-20 11:34:41,322: publisherUpdate[/ue4_ros/obj] -> http://ubuntu:35163/ ['http://ubuntu:45685/']
[rosmaster.master][INFO] 2021-05-20 11:34:41,323: publisherUpdate[/ue4_ros/obj] -> http://ubuntu:35163/ ['http://ubuntu:45685/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-20 11:34:41,551: +SUB [/tracker/pos_image] /main_node http://ubuntu:45685/
[rosmaster.master][INFO] 2021-05-20 11:34:41,555: +SUB [/tracker/pos_image_ekf] /main_node http://ubuntu:45685/
[rosmaster.master][INFO] 2021-05-20 11:34:41,556: +PUB [/mavros/setpoint_velocity/cmd_vel] /main_node http://ubuntu:45685/
[rosmaster.master][INFO] 2021-05-20 11:34:41,624: publisherUpdate[/mavros/setpoint_velocity/cmd_vel] -> http://ubuntu:44855/ ['http://ubuntu:45685/']
[rosmaster.master][INFO] 2021-05-20 11:34:41,626: publisherUpdate[/mavros/setpoint_velocity/cmd_vel] -> http://ubuntu:44855/ ['http://ubuntu:45685/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2021-05-20 11:35:13,282: -SUB [/ue4_ros/obj] /obj_control http://ubuntu:35163/
[rosmaster.master][INFO] 2021-05-20 11:35:13,282: -PUB [/rosout] /obj_control http://ubuntu:35163/
[rosmaster.master][INFO] 2021-05-20 11:35:13,282: -SERVICE [/obj_control/set_logger_level] /obj_control rosrpc://ubuntu:34049
[rosmaster.master][INFO] 2021-05-20 11:35:13,283: -SERVICE [/obj_control/get_loggers] /obj_control rosrpc://ubuntu:34049
[rosmaster.master][INFO] 2021-05-20 11:35:13,294: publisherUpdate[/rosout] -> http://ubuntu:33987/ ['http://ubuntu:44855/', 'http://ubuntu:35983/', 'http://ubuntu:43425/', 'http://ubuntu:40605/', 'http://ubuntu:45685/']
