[rosmaster.main][INFO] 2023-03-28 01:02:43,332: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2023-03-28 01:02:43,333: Starting ROS Master Node
[rosmaster.master][INFO] 2023-03-28 01:02:53,071: +PUB [/mavros/target_actuator_control] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:53,116: +SUB [/mavros/actuator_control] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:53,163: +PUB [/mavros/adsb/vehicle] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:53,200: +SUB [/mavros/adsb/send] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:53,207: +PUB [/mavros/altitude] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:53,215: +PUB [/mavros/cam_imu_sync/cam_imu_stamp] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:53,241: +SERVICE [/mavros/cmd/command] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:53,254: +SERVICE [/mavros/cmd/command_int] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:53,259: +SERVICE [/mavros/cmd/arming] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:53,268: +SERVICE [/mavros/cmd/set_home] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:53,276: +SERVICE [/mavros/cmd/takeoff] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:53,280: +SERVICE [/mavros/cmd/land] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:53,284: +SERVICE [/mavros/cmd/trigger_control] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:53,299: +SERVICE [/mavros/cmd/trigger_interval] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:53,307: +SERVICE [/mavros/cmd/vtol_transition] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:53,356: +SUB [/mavros/companion_process/status] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:53,384: +SUB [/mavros/debug_value/send] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:53,387: +PUB [/mavros/debug_value/debug] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:53,392: +PUB [/mavros/debug_value/debug_vector] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:53,400: +PUB [/mavros/debug_value/named_value_float] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:53,408: +PUB [/mavros/debug_value/named_value_int] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:53,417: +PUB [/mavros/esc_info] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:53,424: +PUB [/mavros/esc_status] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:53,670: +SUB [/mavros/fake_gps/mocap/tf] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:53,676: +SERVICE [/mavros/ftp/list] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:53,691: +SERVICE [/mavros/ftp/open] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:53,695: +SERVICE [/mavros/ftp/close] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:53,703: +SERVICE [/mavros/ftp/read] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:53,710: +SERVICE [/mavros/ftp/write] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:53,725: +SERVICE [/mavros/ftp/mkdir] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:53,731: +SERVICE [/mavros/ftp/rmdir] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:53,739: +SERVICE [/mavros/ftp/remove] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:53,759: +SERVICE [/mavros/ftp/truncate] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:53,762: +SERVICE [/mavros/ftp/reset] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:53,765: +SERVICE [/mavros/ftp/rename] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:53,769: +SERVICE [/mavros/ftp/checksum] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:53,783: +PUB [/mavros/geofence/waypoints] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:53,791: +SERVICE [/mavros/geofence/pull] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:53,804: +SERVICE [/mavros/geofence/push] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:53,816: +SERVICE [/mavros/geofence/clear] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:53,978: +PUB [/mavros/global_position/raw/fix] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:53,981: +PUB [/mavros/global_position/raw/gps_vel] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:54,019: +PUB [/mavros/global_position/raw/satellites] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:54,023: +PUB [/mavros/global_position/global] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:54,031: +PUB [/mavros/global_position/local] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:54,042: +PUB [/mavros/global_position/rel_alt] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:54,049: +PUB [/mavros/global_position/compass_hdg] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:54,060: +PUB [/mavros/global_position/gp_origin] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:54,097: +SUB [/mavros/global_position/set_gp_origin] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:54,199: +SUB [/mavros/global_position/home] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:54,216: +PUB [/mavros/global_position/gp_lp_offset] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:54,287: +SUB [/mavros/gps_rtk/send_rtcm] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:54,300: +PUB [/mavros/gps_rtk/rtk_baseline] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:54,323: +PUB [/mavros/gpsstatus/gps1/raw] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:54,327: +PUB [/mavros/gpsstatus/gps2/raw] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:54,343: +PUB [/mavros/gpsstatus/gps1/rtk] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:54,347: +PUB [/mavros/gpsstatus/gps2/rtk] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:54,410: +SUB [/mavros/hil/state] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:54,446: +SUB [/mavros/hil/gps] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:54,475: +SUB [/mavros/hil/imu_ned] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:54,509: +SUB [/mavros/hil/optical_flow] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:54,560: +SUB [/mavros/hil/rc_inputs] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:54,572: +PUB [/mavros/hil/controls] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:54,576: +PUB [/mavros/hil/actuator_controls] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:54,590: +PUB [/mavros/home_position/home] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:54,641: +SUB [/mavros/home_position/set] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:54,644: +SERVICE [/mavros/home_position/req_update] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:54,715: +PUB [/mavros/imu/data] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:54,719: +PUB [/mavros/imu/mag] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:54,723: +PUB [/mavros/imu/temperature_imu] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:54,730: +PUB [/mavros/imu/temperature_baro] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:54,735: +PUB [/mavros/imu/static_pressure] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:54,747: +PUB [/mavros/imu/diff_pressure] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:54,750: +PUB [/mavros/imu/data_raw] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:54,908: +PUB [/mavros/landing_target/pose_in] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:54,915: +PUB [/mavros/landing_target/lt_marker] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:54,941: +SUB [/mavros/landing_target/pose] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:54,981: +PUB [/mavros/local_position/pose] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:54,983: +PUB [/mavros/local_position/pose_cov] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:54,987: +PUB [/mavros/local_position/velocity_local] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:54,997: +PUB [/mavros/local_position/velocity_body] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:55,000: +PUB [/mavros/local_position/velocity_body_cov] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:55,003: +PUB [/mavros/local_position/accel] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:55,011: +PUB [/mavros/local_position/odom] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:55,017: +PUB [/mavros/log_transfer/raw/log_entry] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:55,020: +PUB [/mavros/log_transfer/raw/log_data] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:55,026: +SERVICE [/mavros/log_transfer/raw/log_request_list] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:55,032: +SERVICE [/mavros/log_transfer/raw/log_request_data] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:55,036: +SERVICE [/mavros/log_transfer/raw/log_request_end] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:55,046: +PUB [/mavros/manual_control/control] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:55,070: +SUB [/mavros/manual_control/send] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:55,131: +SUB [/mavros/mocap/pose] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:55,171: +SUB [/mavros/mount_control/command] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:55,180: +PUB [/mavros/mount_control/orientation] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:55,191: +SERVICE [/mavros/mount_control/configure] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:55,267: +SUB [/mavros/obstacle/send] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:55,300: +PUB [/mavros/odometry/in] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:55,336: +SUB [/mavros/odometry/out] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:55,369: +SUB [/mavros/onboard_computer/status] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:55,389: +SERVICE [/mavros/param/pull] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:55,395: +SERVICE [/mavros/param/push] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:55,401: +SERVICE [/mavros/param/set] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:55,406: +SERVICE [/mavros/param/get] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:55,439: +PUB [/mavros/param/param_value] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:55,483: +SUB [/mavros/play_tune] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:55,558: +PUB [/mavros/px4flow/raw/optical_flow_rad] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:55,562: +PUB [/mavros/px4flow/ground_distance] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:55,567: +PUB [/mavros/px4flow/temperature] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:55,611: +SUB [/mavros/px4flow/raw/send] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:55,644: +PUB [/mavros/rallypoint/waypoints] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:55,647: +SERVICE [/mavros/rallypoint/pull] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:55,658: +SERVICE [/mavros/rallypoint/push] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:55,661: +SERVICE [/mavros/rallypoint/clear] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:55,668: +PUB [/mavros/rc/in] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:55,679: +PUB [/mavros/rc/out] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:55,723: +SUB [/mavros/rc/override] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:55,795: +SUB [/mavros/setpoint_accel/accel] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:55,932: +SUB [/mavros/setpoint_attitude/thrust] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:55,969: +SUB [/mavros/setpoint_attitude/cmd_vel] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:56,050: +SUB [/mavros/setpoint_position/local] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:56,093: +SUB [/mavros/setpoint_position/global] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:56,120: +SUB [/mavros/setpoint_position/global_to_local] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:56,159: +SUB [/mavros/global_position/global] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:56,196: +SUB [/mavros/local_position/pose] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:56,210: +SERVICE [/mavros/setpoint_position/mav_frame] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:56,255: +SUB [/mavros/setpoint_raw/local] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:56,288: +SUB [/mavros/setpoint_raw/global] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:56,312: +SUB [/mavros/setpoint_raw/attitude] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:56,316: +PUB [/mavros/setpoint_raw/target_local] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:56,323: +PUB [/mavros/setpoint_raw/target_global] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:56,326: +PUB [/mavros/setpoint_raw/target_attitude] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:56,380: +SUB [/mavros/setpoint_trajectory/local] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:56,385: +PUB [/mavros/setpoint_trajectory/desired] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:56,388: +SERVICE [/mavros/setpoint_trajectory/reset] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:56,396: +SERVICE [/mavros/setpoint_trajectory/mav_frame] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:56,451: +SUB [/mavros/setpoint_velocity/cmd_vel] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:56,486: +SUB [/mavros/setpoint_velocity/cmd_vel_unstamped] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:56,494: +SERVICE [/mavros/setpoint_velocity/mav_frame] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:56,549: +PUB [/mavros/state] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:56,559: +PUB [/mavros/extended_state] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:56,569: +PUB [/mavros/battery] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:56,573: +PUB [/mavros/estimator_status] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:56,580: +PUB [/mavros/statustext/recv] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:56,604: +SUB [/mavros/statustext/send] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:56,607: +SERVICE [/mavros/set_stream_rate] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:56,610: +SERVICE [/mavros/set_mode] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:56,613: +SERVICE [/mavros/vehicle_info_get] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:56,618: +SERVICE [/mavros/set_message_interval] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:56,711: +PUB [/mavros/time_reference] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:56,713: +PUB [/mavros/timesync_status] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:56,764: +SUB [/mavros/trajectory/generated] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:56,801: +SUB [/mavros/trajectory/path] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:56,806: +PUB [/mavros/trajectory/desired] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:56,810: +PUB [/mavros/vfr_hud] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:56,892: +SUB [/mavros/vision_pose/pose] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:56,919: +SUB [/mavros/vision_pose/pose_cov] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:56,983: +SUB [/mavros/vision_speed/speed_twist_cov] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:57,019: +PUB [/mavros/mission/waypoints] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:57,021: +SERVICE [/mavros/mission/pull] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:57,024: +SERVICE [/mavros/mission/push] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:57,030: +SERVICE [/mavros/mission/clear] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:57,038: +PUB [/mavros/mission/reached] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:57,041: +SERVICE [/mavros/mission/set_current] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:57,054: +PUB [/mavros/wind_estimation] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:02:58,068: +PUB [/mavlink/gcs_ip] /mavros http://unionsys-desktop:44071/
[rosmaster.master][INFO] 2023-03-28 01:03:02,370: +PARAM [/roslaunch/uris/host_unionsys_desktop__38607] by /roslaunch
[rosmaster.master][INFO] 2023-03-28 01:03:02,401: +PARAM [/rosversion] by /roslaunch
[rosmaster.master][INFO] 2023-03-28 01:03:02,401: +PARAM [/rosdistro] by /roslaunch
[rosmaster.master][INFO] 2023-03-28 01:03:03,136: +PUB [/rosout] /bag_record http://unionsys-desktop:42429/
[rosmaster.master][INFO] 2023-03-28 01:03:03,143: publisherUpdate[/rosout] -> http://unionsys-desktop:43383/ ['http://unionsys-desktop:39115/', 'http://unionsys-desktop:44071/', 'http://unionsys-desktop:42429/']
[rosmaster.master][INFO] 2023-03-28 01:03:03,146: publisherUpdate[/rosout] -> http://unionsys-desktop:43383/ ['http://unionsys-desktop:39115/', 'http://unionsys-desktop:44071/', 'http://unionsys-desktop:42429/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-03-28 01:03:03,156: +SERVICE [/bag_record/get_loggers] /bag_record http://unionsys-desktop:42429/
[rosmaster.master][INFO] 2023-03-28 01:03:03,166: +SERVICE [/bag_record/set_logger_level] /bag_record http://unionsys-desktop:42429/
[rosmaster.master][INFO] 2023-03-28 01:03:03,190: +CACHEDPARAM [/rosout_disable_topics_generation] by /bag_record
[rosmaster.master][INFO] 2023-03-28 01:03:03,254: +SUB [/ekf/state] /bag_record http://unionsys-desktop:42429/
[rosmaster.master][INFO] 2023-03-28 01:03:03,271: +PUB [/rosout] /ekf_node http://unionsys-desktop:45477/
[rosmaster.master][INFO] 2023-03-28 01:03:03,277: publisherUpdate[/rosout] -> http://unionsys-desktop:43383/ ['http://unionsys-desktop:39115/', 'http://unionsys-desktop:44071/', 'http://unionsys-desktop:42429/', 'http://unionsys-desktop:45477/']
[rosmaster.master][INFO] 2023-03-28 01:03:03,280: publisherUpdate[/rosout] -> http://unionsys-desktop:43383/ ['http://unionsys-desktop:39115/', 'http://unionsys-desktop:44071/', 'http://unionsys-desktop:42429/', 'http://unionsys-desktop:45477/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-03-28 01:03:03,287: +SERVICE [/ekf_node/get_loggers] /ekf_node http://unionsys-desktop:45477/
[rosmaster.master][INFO] 2023-03-28 01:03:03,300: +SERVICE [/ekf_node/set_logger_level] /ekf_node http://unionsys-desktop:45477/
[rosmaster.master][INFO] 2023-03-28 01:03:03,303: +SUB [/image_raw/compressed] /bag_record http://unionsys-desktop:42429/
[rosmaster.master][INFO] 2023-03-28 01:03:03,375: +SUB [/mavros/local_position/pose] /ekf_node http://unionsys-desktop:45477/
[rosmaster.master][INFO] 2023-03-28 01:03:03,391: +SUB [/mavros/imu/data] /bag_record http://unionsys-desktop:42429/
[rosmaster.master][INFO] 2023-03-28 01:03:03,467: +SUB [/mavros/local_position/velocity_local] /ekf_node http://unionsys-desktop:45477/
[rosmaster.master][INFO] 2023-03-28 01:03:03,482: +SUB [/mavros/local_position/pose] /bag_record http://unionsys-desktop:42429/
[rosmaster.master][INFO] 2023-03-28 01:03:03,535: +SUB [/mavros/imu/data] /ekf_node http://unionsys-desktop:45477/
[rosmaster.master][INFO] 2023-03-28 01:03:03,546: +SUB [/mavros/local_position/velocity_local] /bag_record http://unionsys-desktop:42429/
[rosmaster.master][INFO] 2023-03-28 01:03:03,608: +SUB [/tracker/pos_image] /ekf_node http://unionsys-desktop:45477/
[rosmaster.master][INFO] 2023-03-28 01:03:03,633: +SUB [/mavros/rc/in] /bag_record http://unionsys-desktop:42429/
[rosmaster.master][INFO] 2023-03-28 01:03:03,696: +SUB [/camera/left/compressed] /ekf_node http://unionsys-desktop:45477/
[rosmaster.master][INFO] 2023-03-28 01:03:03,716: +SUB [/mavros/setpoint_velocity/cmd_vel] /bag_record http://unionsys-desktop:42429/
[rosmaster.master][INFO] 2023-03-28 01:03:03,768: +SUB [/ekf/state] /ekf_node http://unionsys-desktop:45477/
[rosmaster.master][INFO] 2023-03-28 01:03:03,780: +PUB [/tracker/pos_image_ekf] /ekf_node http://unionsys-desktop:45477/
[rosmaster.master][INFO] 2023-03-28 01:03:03,806: +SUB [/mavros/state] /bag_record http://unionsys-desktop:42429/
[rosmaster.master][INFO] 2023-03-28 01:03:03,856: +SUB [/tracker/pos_image] /bag_record http://unionsys-desktop:42429/
[rosmaster.master][INFO] 2023-03-28 01:03:03,913: +SUB [/tracker/pos_image_ekf] /bag_record http://unionsys-desktop:42429/
[rosmaster.master][INFO] 2023-03-28 01:03:07,078: +PUB [/rosout] /main_node http://unionsys-desktop:45243/
[rosmaster.master][INFO] 2023-03-28 01:03:07,096: +SERVICE [/main_node/get_loggers] /main_node http://unionsys-desktop:45243/
[rosmaster.master][INFO] 2023-03-28 01:03:07,101: +SERVICE [/main_node/set_logger_level] /main_node http://unionsys-desktop:45243/
[rosmaster.master][INFO] 2023-03-28 01:03:07,112: +SUB [/mavros/state] /main_node http://unionsys-desktop:45243/
[rosmaster.master][INFO] 2023-03-28 01:03:07,119: publisherUpdate[/rosout] -> http://unionsys-desktop:43383/ ['http://unionsys-desktop:39115/', 'http://unionsys-desktop:44071/', 'http://unionsys-desktop:42429/', 'http://unionsys-desktop:45477/', 'http://unionsys-desktop:45243/']
